College Code,College Name,Branch Code,Branch Name,Category,Cutoff Rank,Location
E199,AGM Rural Engineering College  Hubli Darward (D),CS,Computers (Computer Science),3BR,76188,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),CS,Computers (Computer Science),GM,62746,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),CS,Computers (Computer Science),GMK,63983,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),CS,Computers (Computer Science),GMR,66866,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),CS,Computers (Computer Science),SCG,123485,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),CS,Computers (Computer Science),SCR,140217,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),CS,Computers (Computer Science),STG,94442,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),CS,Computers (Computer Science),STR,153781,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),1G,104702,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),2AG,93895,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),2AR,94985,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),2BG,82410,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),2BR,123385,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),3AG,107841,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),3BG,84808,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),GM,80069,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),GMK,83002,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),GMR,91721,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),SCG,177014,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),SCK,194696,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),SCR,229777,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EC,Electronics (Computer Science),STG,185087,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EE,Electrical,2AG,108607,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EE,Electrical,2AR,145850,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EE,Electrical,3BG,107133,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EE,Electrical,GM,93484,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EE,Electrical,GMR,107356,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EE,Electrical,SCG,220608,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),EE,Electrical,STG,203707,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),ME,Mechanical,2AG,164797,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),ME,Mechanical,3BG,170538,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),ME,Mechanical,GM,164584,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),ME,Mechanical,GMR,179295,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),ME,Mechanical,SCG,208852,Hubli
E199,AGM Rural Engineering College  Hubli Darward (D),ME,Mechanical,STG,206297,Hubli
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",1R,130073,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",2AG,129069,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",2BG,113932,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",3AG,103274,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",3AR,119065,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",3BG,112849,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",GM,102833,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",GMR,117603,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",SCG,188543,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),AD,"Artificial
Intel Data Sc (Computer Science)",STG,196349,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CA,"CS (AI Machine
Learning) (Computer Science)",1G,132145,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CA,"CS (AI Machine
Learning) (Computer Science)",2AG,127281,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CA,"CS (AI Machine
Learning) (Computer Science)",3AG,119485,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CA,"CS (AI Machine
Learning) (Computer Science)",3AR,121099,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CA,"CS (AI Machine
Learning) (Computer Science)",3BG,122010,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CA,"CS (AI Machine
Learning) (Computer Science)",GM,116883,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CA,"CS (AI Machine
Learning) (Computer Science)",GMR,120051,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CA,"CS (AI Machine
Learning) (Computer Science)",SCG,204126,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CA,"CS (AI Machine
Learning) (Computer Science)",STG,239405,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CE,Civil,2AG,254613,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CE,Civil,2BG,259181,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CE,Civil,3BG,265660,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CE,Civil,GM,246489,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CE,Civil,GMR,272613,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CE,Civil,SCG,263955,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CE,Civil,STG,270157,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),1G,122447,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),2AG,122104,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),2AR,125312,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),2BG,108204,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),3AG,109285,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),3BG,109330,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),3BR,113008,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),GM,104076,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),GMK,107937,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),GMR,109082,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),SCG,185568,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),SCK,217391,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),SCR,213361,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),STG,207869,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),CS,Computers (Computer Science),STR,223344,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),1G,138417,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),2AG,131360,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),2AK,134956,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),2AR,132397,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),2BG,150530,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),3AG,122506,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),3BG,125849,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),3BR,133110,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),GM,121350,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),GMK,125975,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),GMR,126000,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),SCG,221083,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),SCR,240402,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EC,Electronics (Computer Science),STG,263257,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EE,Electrical,2AG,153097,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EE,Electrical,2BG,156510,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EE,Electrical,GM,140958,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),EE,Electrical,SCG,239534,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),ME,Mechanical,GM,264757,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),ME,Mechanical,GMR,268101,Ramanagara
E202,Sampoorna Institute of Technology and Research  Ramanagara (D),ME,Mechanical,SCG,268663,Ramanagara
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",1G,89333,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",2AG,96127,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",2AR,99109,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",2BG,92848,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",3AG,75706,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",3BG,77587,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",3BR,85600,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",GM,74787,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",GMK,88603,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",GMR,77216,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",SCG,182065,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",SCK,220248,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",SCR,186635,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",STG,208150,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,AI,"Artificial
Intelligence (Computer Science)",STR,224036,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CE,Civil,1G,181473,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CE,Civil,2AG,188943,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CE,Civil,GM,174669,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CE,Civil,GMR,222652,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CE,Civil,SCG,236414,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CE,Civil,STG,251641,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",1G,106029,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",2AG,97979,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",2AR,117584,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",2BG,99101,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",3AG,87642,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",3BG,93346,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",GM,87514,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",GMK,98663,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",GMR,109250,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",SCG,181899,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",SCR,243360,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CO,"Computer
Engineering (Computer Science)",STG,195444,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),1G,83560,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),2AG,81560,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),2AK,93305,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),2AR,90111,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),2BG,94031,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),3AG,66748,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),3BG,75969,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),3BR,85360,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),GM,65069,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),GMK,78257,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),GMR,81067,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),SCG,171848,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),SCK,172902,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),SCR,198310,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),STG,147997,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,CS,Computers (Computer Science),STR,202786,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),1G,106358,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),2AG,100641,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),2AR,118742,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),2BG,115086,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),3AG,80130,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),3BG,80106,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),3BK,101685,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),GM,77370,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),GMR,89794,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),SCG,195650,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),SCR,228343,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,EC,Electronics (Computer Science),STG,214664,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,ME,Mechanical,2AG,162295,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,ME,Mechanical,3AG,146873,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,ME,Mechanical,3AR,206269,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,ME,Mechanical,GM,130060,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,ME,Mechanical,GMR,136934,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,ME,Mechanical,SCG,242673,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),1G,112418,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),2AG,111794,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),2BG,108165,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),2BR,179183,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),3AG,92553,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),3BG,91257,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),GM,90801,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),GMR,90943,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),SCG,204692,Bangalore
E204,Bangalore Technological  Institute  Sarjapura Rd Bangalore,RI,Robotics and AI (Computer Science),STG,214407,Bangalore
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",1G,76966,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",2AG,75443,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",2AR,84622,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",2BG,64253,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",3AG,92034,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",3AK,132744,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",3BG,88044,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",GM,58564,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",GMR,59901,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",SCG,183494,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",SCR,191532,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AD,"Artificial
Intel Data Sc (Computer Science)",STG,143428,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",1G,77055,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",1R,82382,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",2AG,80618,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",2BG,106442,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",3AG,83061,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",3BG,92468,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",GM,69774,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",GMK,90098,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",GMR,71617,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",SCG,188397,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,AI,"Artificial
Intelligence (Computer Science)",STG,228497,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),1G,58804,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),2AG,63832,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),2AK,71926,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),2AR,67777,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),2BG,71041,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),3AG,72964,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),3BG,79085,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),3BR,80656,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),GM,52246,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),GMK,62625,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),GMR,57280,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),SCG,199441,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),SCK,220575,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),SCR,220050,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),STG,157700,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,CS,Computers (Computer Science),STR,249972,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),1G,106893,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),2AG,106359,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),2AR,106692,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),2BG,126765,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),2BR,138225,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),3AG,105471,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),3BG,97802,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),GM,88103,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),GMK,96914,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),GMR,94113,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),SCG,242774,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),SCK,257816,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,EC,Electronics (Computer Science),STG,263592,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,ME,Mechanical,2AG,167473,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,ME,Mechanical,3AG,191106,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,ME,Mechanical,3AR,258276,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,ME,Mechanical,GM,162329,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,ME,Mechanical,GMR,248990,Udupi
E206,Shri Madhwa Vadiraja Institute of Technology and Management  Udupi Dist,ME,Mechanical,SCG,248199,Udupi
E210,G Madegowda Institute of Technology  Maddur Taluk Mandya  DIST,AI,"Artificial
Intelligence (Computer Science)",1G,120616,Mandya
E210,G Madegowda Institute of Technology  Maddur Taluk Mandya  DIST,AI,"Artificial
Intelligence (Computer Science)",2AG,118660,Mandya
E210,G Madegowda Institute of Technology  Maddur Taluk Mandya  DIST,AI,"Artificial
Intelligence (Computer Science)",2AR,120545,Mandya
E210,G Madegowda Institute of Technology  Maddur Taluk Mandya  DIST,AI,"Artificial
Intelligence (Computer Science)",2BG,117734,Mandya
